county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds,lat,lng
sutter,2022-04,0.0,0.0,0.0,420.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2022-05,0.0,0.0,0.0,434.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2022-06,0.0,0.0,0.0,420.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2022-07,0.0,0.0,0.0,434.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2022-08,0.0,0.0,0.0,434.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2022-09,0.0,0.0,0.0,420.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2022-10,0.0,0.0,0.0,434.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2022-11,5.0,0.0,5.0,510.0,2.0,0.0,1.0,39.1556,-121.7493
sutter,2022-12,0.0,0.0,0.0,434.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2023-01,0.0,0.0,0.0,434.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2023-02,0.0,0.0,0.0,392.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2023-03,0.0,0.0,0.0,434.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2023-04,0.0,0.0,0.0,420.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2023-05,0.0,0.0,0.0,434.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2023-06,0.0,0.0,0.0,420.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2023-07,0.0,0.0,0.0,434.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2023-08,0.0,0.0,0.0,434.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2023-09,0.0,0.0,0.0,224.0,0.0,0.0,0.0,39.1556,-121.7493
tehama,2020-03,0.0,4.0,0.0,0.0,0.0,0.0,8.0,40.0217,-122.1268
tehama,2020-04,0.0,15.0,2.0,848.0,0.0,5.0,146.0,40.0217,-122.1268
tehama,2020-05,0.0,4.0,4.0,3286.0,0.0,1.0,145.0,40.0217,-122.1268
tehama,2020-06,0.0,1.0,1.0,3180.0,0.0,1.0,123.0,40.0217,-122.1268
tehama,2020-07,7.0,2.0,9.0,2910.0,6.0,2.0,94.0,40.0217,-122.1268
tehama,2020-08,30.0,3.0,33.0,1829.0,23.0,3.0,103.0,40.0217,-122.1268
tehama,2020-09,72.0,0.0,72.0,1770.0,25.0,0.0,88.0,40.0217,-122.1268
tehama,2020-10,150.0,4.0,154.0,1829.0,38.0,0.0,44.0,40.0217,-122.1268
tehama,2020-11,222.0,0.0,222.0,1770.0,68.0,0.0,37.0,40.0217,-122.1268
tehama,2020-12,419.0,0.0,419.0,1829.0,61.0,0.0,39.0,40.0217,-122.1268
tehama,2021-01,451.0,0.0,451.0,1829.0,78.0,0.0,27.0,40.0217,-122.1268
tehama,2021-02,184.0,0.0,184.0,1652.0,35.0,0.0,50.0,40.0217,-122.1268
tehama,2021-03,127.0,0.0,127.0,1829.0,17.0,0.0,79.0,40.0217,-122.1268
tehama,2021-04,79.0,0.0,79.0,1758.0,18.0,0.0,97.0,40.0217,-122.1268
tehama,2021-05,85.0,0.0,85.0,1778.0,20.0,1.0,112.0,40.0217,-122.1268
tehama,2021-06,68.0,0.0,68.0,1770.0,25.0,0.0,79.0,40.0217,-122.1268
tehama,2021-07,56.0,0.0,56.0,1829.0,11.0,0.0,99.0,40.0217,-122.1268
tehama,2021-08,300.0,0.0,300.0,1829.0,107.0,0.0,55.0,40.0217,-122.1268
tehama,2021-09,845.0,0.0,845.0,1780.0,195.0,0.0,8.0,40.0217,-122.1268
tehama,2021-10,677.0,0.0,677.0,1839.0,152.0,0.0,32.0,40.0217,-122.1268
tehama,2021-11,275.0,0.0,275.0,1770.0,94.0,0.0,57.0,40.0217,-122.1268
tehama,2021-12,255.0,1.0,256.0,1829.0,86.0,0.0,69.0,40.0217,-122.1268
tehama,2022-01,512.0,0.0,512.0,1841.0,92.0,0.0,28.0,40.0217,-122.1268
tehama,2022-02,472.0,1.0,473.0,1680.0,119.0,0.0,36.0,40.0217,-122.1268
tehama,2022-03,91.0,0.0,91.0,1860.0,19.0,0.0,109.0,40.0217,-122.1268
tehama,2022-04,18.0,0.0,18.0,1800.0,0.0,0.0,118.0,40.0217,-122.1268
tehama,2022-05,48.0,0.0,48.0,1860.0,11.0,0.0,86.0,40.0217,-122.1268
tehama,2022-06,79.0,0.0,79.0,1800.0,3.0,0.0,90.0,40.0217,-122.1268
tehama,2022-07,181.0,0.0,181.0,1860.0,10.0,0.0,106.0,40.0217,-122.1268
tehama,2022-08,73.0,0.0,73.0,1860.0,8.0,0.0,109.0,40.0217,-122.1268
tehama,2022-09,64.0,0.0,64.0,1800.0,1.0,0.0,138.0,40.0217,-122.1268
tehama,2022-10,31.0,0.0,31.0,1860.0,5.0,0.0,122.0,40.0217,-122.1268
tehama,2022-11,105.0,0.0,105.0,1800.0,27.0,0.0,108.0,40.0217,-122.1268
tehama,2022-12,165.0,0.0,165.0,1860.0,21.0,0.0,62.0,40.0217,-122.1268
tehama,2023-01,40.0,0.0,40.0,1860.0,4.0,0.0,97.0,40.0217,-122.1268
tehama,2023-02,39.0,0.0,39.0,1680.0,5.0,0.0,134.0,40.0217,-122.1268
tehama,2023-03,74.0,0.0,74.0,1860.0,7.0,0.0,115.0,40.0217,-122.1268
tehama,2023-04,16.0,0.0,16.0,1800.0,0.0,0.0,78.0,40.0217,-122.1268
tehama,2023-05,41.0,0.0,41.0,600.0,0.0,0.0,128.0,40.0217,-122.1268
tehama,2023-06,6.0,-6.0,0.0,0.0,0.0,0.0,158.0,40.0217,-122.1268
tehama,2023-07,9.0,-9.0,0.0,0.0,0.0,0.0,125.0,40.0217,-122.1268
tehama,2023-08,15.0,-15.0,0.0,0.0,0.0,0.0,128.0,40.0217,-122.1268
tehama,2023-09,28.0,-28.0,0.0,0.0,6.0,0.0,69.0,40.0217,-122.1268
trinity,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2020-04,0.0,0.0,0.0,540.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2020-05,0.0,9.0,9.0,1674.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2020-06,0.0,46.0,46.0,1620.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2020-07,0.0,3.0,3.0,1384.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2020-08,0.0,9.0,9.0,775.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2020-09,0.0,0.0,0.0,750.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2020-10,0.0,0.0,0.0,775.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2020-11,0.0,0.0,0.0,750.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2020-12,0.0,0.0,0.0,775.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2021-01,0.0,0.0,0.0,775.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2021-02,0.0,0.0,0.0,700.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2021-03,0.0,0.0,0.0,775.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2021-04,0.0,0.0,0.0,750.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2021-05,0.0,0.0,0.0,775.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2021-06,0.0,0.0,0.0,750.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2021-07,0.0,0.0,0.0,775.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2021-08,0.0,0.0,0.0,775.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2021-09,0.0,0.0,0.0,750.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2021-10,0.0,0.0,0.0,775.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2021-11,0.0,0.0,0.0,750.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2021-12,0.0,0.0,0.0,775.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2022-01,0.0,0.0,0.0,775.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2022-02,0.0,0.0,0.0,700.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2022-03,0.0,0.0,0.0,775.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2022-04,0.0,0.0,0.0,750.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2022-05,0.0,0.0,0.0,775.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2022-06,9.0,0.0,9.0,750.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2022-07,26.0,0.0,26.0,775.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2022-08,0.0,0.0,0.0,655.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2022-09,0.0,0.0,0.0,300.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2022-10,15.0,0.0,15.0,310.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2022-11,21.0,0.0,21.0,300.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2022-12,0.0,0.0,0.0,310.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2023-01,0.0,0.0,0.0,310.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2023-02,0.0,0.0,0.0,275.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2023-03,0.0,0.0,0.0,310.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2023-04,0.0,0.0,0.0,300.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2023-05,0.0,0.0,0.0,120.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2023-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2023-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2023-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1809,-82.6582
trinity,2023-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1809,-82.6582
tulare,2020-03,18.0,54.0,0.0,0.0,14.0,14.0,25.0,36.1995,-119.34
tulare,2020-04,561.0,204.0,593.0,7666.0,199.0,40.0,496.0,36.1995,-119.34
tulare,2020-05,1036.0,54.0,1090.0,28442.0,270.0,30.0,606.0,36.1995,-119.34
tulare,2020-06,1322.0,144.0,1466.0,24445.0,280.0,14.0,361.0,36.1995,-119.34
tulare,2020-07,2728.0,148.0,2876.0,21515.0,412.0,12.0,552.0,36.1995,-119.34
tulare,2020-08,2306.0,135.0,2441.0,21550.0,377.0,11.0,396.0,36.1995,-119.34
tulare,2020-09,1300.0,210.0,1510.0,20182.0,213.0,4.0,581.0,36.1995,-119.34
tulare,2020-10,996.0,189.0,1185.0,20940.0,163.0,12.0,786.0,36.1995,-119.34
tulare,2020-11,1657.0,219.0,1876.0,20378.0,194.0,12.0,665.0,36.1995,-119.34
tulare,2020-12,5262.0,230.0,5492.0,19731.0,564.0,23.0,369.0,36.1995,-119.34
tulare,2021-01,5911.0,223.0,6134.0,20366.0,766.0,32.0,302.0,36.1995,-119.34
tulare,2021-02,2831.0,215.0,3046.0,18526.0,388.0,23.0,437.0,36.1995,-119.34
tulare,2021-03,1235.0,237.0,1472.0,20605.0,187.0,23.0,735.0,36.1995,-119.34
tulare,2021-04,576.0,169.0,745.0,19884.0,110.0,13.0,700.0,36.1995,-119.34
tulare,2021-05,407.0,132.0,539.0,20507.0,23.0,18.0,687.0,36.1995,-119.34
tulare,2021-06,250.0,117.0,367.0,19945.0,18.0,15.0,645.0,36.1995,-119.34
tulare,2021-07,559.0,165.0,724.0,20542.0,51.0,7.0,673.0,36.1995,-119.34
tulare,2021-08,3464.0,163.0,3627.0,20689.0,445.0,13.0,509.0,36.1995,-119.34
tulare,2021-09,5018.0,176.0,5194.0,20504.0,782.0,13.0,165.0,36.1995,-119.34
tulare,2021-10,4932.0,263.0,5195.0,21121.0,822.0,31.0,149.0,36.1995,-119.34
tulare,2021-11,3594.0,148.0,3742.0,20487.0,840.0,6.0,217.0,36.1995,-119.34
tulare,2021-12,1900.0,95.0,1995.0,20990.0,447.0,10.0,405.0,36.1995,-119.34
tulare,2022-01,3339.0,114.0,3453.0,20905.0,375.0,9.0,394.0,36.1995,-119.34
tulare,2022-02,3476.0,94.0,3570.0,18646.0,467.0,7.0,285.0,36.1995,-119.34
tulare,2022-03,1080.0,64.0,1144.0,20567.0,112.0,5.0,528.0,36.1995,-119.34
tulare,2022-04,335.0,82.0,417.0,19835.0,4.0,3.0,667.0,36.1995,-119.34
tulare,2022-05,513.0,68.0,581.0,20420.0,20.0,5.0,683.0,36.1995,-119.34
tulare,2022-06,872.0,67.0,939.0,19804.0,27.0,7.0,695.0,36.1995,-119.34
tulare,2022-07,1307.0,54.0,1361.0,20444.0,42.0,3.0,718.0,36.1995,-119.34
tulare,2022-08,1223.0,56.0,1279.0,20396.0,76.0,3.0,595.0,36.1995,-119.34
tulare,2022-09,934.0,58.0,992.0,19768.0,35.0,2.0,669.0,36.1995,-119.34
tulare,2022-10,422.0,53.0,475.0,20371.0,28.0,6.0,780.0,36.1995,-119.34
tulare,2022-11,585.0,87.0,672.0,19724.0,9.0,2.0,730.0,36.1995,-119.34
tulare,2022-12,1266.0,94.0,1360.0,20583.0,66.0,9.0,625.0,36.1995,-119.34
tulare,2023-01,1386.0,52.0,1438.0,20511.0,104.0,1.0,594.0,36.1995,-119.34
tulare,2023-02,739.0,58.0,797.0,18536.0,43.0,7.0,628.0,36.1995,-119.34
tulare,2023-03,838.0,59.0,897.0,20558.0,53.0,2.0,620.0,36.1995,-119.34
tulare,2023-04,459.0,42.0,501.0,19790.0,19.0,2.0,814.0,36.1995,-119.34
tulare,2023-05,177.0,28.0,205.0,6953.0,5.0,0.0,1145.0,36.1995,-119.34
tulare,2023-06,125.0,-75.0,50.0,420.0,0.0,0.0,1248.0,36.1995,-119.34
tulare,2023-07,133.0,-133.0,0.0,434.0,2.0,0.0,1261.0,36.1995,-119.34
tulare,2023-08,302.0,-302.0,0.0,434.0,22.0,0.0,1044.0,36.1995,-119.34
tulare,2023-09,201.0,-201.0,0.0,168.0,28.0,0.0,596.0,36.1995,-119.34
ventura,2020-03,74.0,276.0,0.0,0.0,15.0,76.0,43.0,32.2438,-107.6832
ventura,2020-04,729.0,1858.0,760.0,12493.0,241.0,357.0,1039.0,32.2438,-107.6832
ventura,2020-05,911.0,735.0,1646.0,41514.0,360.0,199.0,1447.0,32.2438,-107.6832
ventura,2020-06,1371.0,1145.0,2516.0,40436.0,398.0,234.0,1363.0,32.2438,-107.6832
ventura,2020-07,2755.0,1003.0,3758.0,45431.0,844.0,216.0,1447.0,32.2438,-107.6832
ventura,2020-08,2370.0,979.0,3349.0,40645.0,847.0,215.0,1346.0,32.2438,-107.6832
ventura,2020-09,1491.0,590.0,2081.0,37495.0,615.0,147.0,1547.0,32.2438,-107.6832
ventura,2020-10,956.0,356.0,1312.0,38502.0,465.0,99.0,1676.0,32.2438,-107.6832
ventura,2020-11,1577.0,236.0,1813.0,36973.0,622.0,84.0,949.0,32.2438,-107.6832
ventura,2020-12,7055.0,384.0,7439.0,37678.0,1848.0,99.0,928.0,32.2438,-107.6832
ventura,2021-01,12747.0,384.0,13131.0,37091.0,2631.0,83.0,734.0,32.2438,-107.6832
ventura,2021-02,6350.0,263.0,6613.0,33030.0,1476.0,56.0,962.0,32.2438,-107.6832
ventura,2021-03,2250.0,270.0,2520.0,35764.0,604.0,39.0,1390.0,32.2438,-107.6832
ventura,2021-04,939.0,187.0,1126.0,34070.0,139.0,35.0,1408.0,32.2438,-107.6832
ventura,2021-05,647.0,148.0,795.0,35376.0,86.0,21.0,1429.0,32.2438,-107.6832
ventura,2021-06,443.0,124.0,567.0,33795.0,66.0,7.0,1566.0,32.2438,-107.6832
ventura,2021-07,1085.0,186.0,1271.0,35165.0,213.0,30.0,1496.0,32.2438,-107.6832
ventura,2021-08,3771.0,230.0,4001.0,36063.0,870.0,29.0,1102.0,32.2438,-107.6832
ventura,2021-09,3266.0,167.0,3433.0,35261.0,870.0,5.0,905.0,32.2438,-107.6832
ventura,2021-10,1636.0,144.0,1780.0,35778.0,372.0,6.0,1015.0,32.2438,-107.6832
ventura,2021-11,1166.0,116.0,1282.0,35038.0,210.0,1.0,1013.0,32.2438,-107.6832
ventura,2021-12,2035.0,148.0,2183.0,37158.0,384.0,8.0,764.0,32.2438,-107.6832
ventura,2022-01,8901.0,231.0,9132.0,37482.0,1425.0,18.0,770.0,32.2438,-107.6832
ventura,2022-02,5026.0,185.0,5211.0,33037.0,859.0,13.0,841.0,32.2438,-107.6832
ventura,2022-03,1261.0,89.0,1350.0,36318.0,208.0,2.0,963.0,32.2438,-107.6832
ventura,2022-04,475.0,66.0,541.0,34891.0,59.0,1.0,1004.0,32.2438,-107.6832
ventura,2022-05,828.0,109.0,937.0,36529.0,71.0,14.0,932.0,32.2438,-107.6832
ventura,2022-06,1564.0,101.0,1665.0,34790.0,95.0,3.0,911.0,32.2438,-107.6832
ventura,2022-07,2572.0,134.0,2706.0,36396.0,165.0,13.0,967.0,32.2438,-107.6832
ventura,2022-08,2300.0,107.0,2407.0,35864.0,228.0,10.0,976.0,32.2438,-107.6832
ventura,2022-09,1486.0,106.0,1592.0,35033.0,116.0,1.0,1007.0,32.2438,-107.6832
ventura,2022-10,1131.0,96.0,1227.0,37015.0,73.0,3.0,1150.0,32.2438,-107.6832
ventura,2022-11,1196.0,114.0,1310.0,35527.0,72.0,1.0,946.0,32.2438,-107.6832
ventura,2022-12,2501.0,122.0,2623.0,37115.0,265.0,1.0,897.0,32.2438,-107.6832
ventura,2023-01,2235.0,100.0,2335.0,37083.0,336.0,4.0,1019.0,32.2438,-107.6832
ventura,2023-02,1164.0,88.0,1252.0,33471.0,143.0,10.0,860.0,32.2438,-107.6832
ventura,2023-03,1098.0,115.0,1213.0,36892.0,98.0,3.0,967.0,32.2438,-107.6832
ventura,2023-04,639.0,89.0,728.0,35385.0,27.0,2.0,893.0,32.2438,-107.6832
ventura,2023-05,502.0,119.0,621.0,19712.0,23.0,0.0,1615.0,32.2438,-107.6832
ventura,2023-06,592.0,-170.0,422.0,11042.0,73.0,0.0,1600.0,32.2438,-107.6832
ventura,2023-07,532.0,-355.0,177.0,10248.0,56.0,0.0,1651.0,32.2438,-107.6832
ventura,2023-08,740.0,-453.0,287.0,11346.0,71.0,0.0,1745.0,32.2438,-107.6832
ventura,2023-09,612.0,-454.0,158.0,5856.0,67.0,0.0,755.0,32.2438,-107.6832
yolo,2020-03,7.0,7.0,0.0,0.0,4.0,5.0,1.0,38.7405,-121.8093
yolo,2020-04,88.0,54.0,27.0,1040.0,38.0,29.0,315.0,38.7405,-121.8093
yolo,2020-05,2.0,6.0,8.0,5542.0,6.0,8.0,164.0,38.7405,-121.8093
yolo,2020-06,47.0,11.0,58.0,5580.0,24.0,9.0,77.0,38.7405,-121.8093
yolo,2020-07,351.0,38.0,389.0,5048.0,167.0,14.0,102.0,38.7405,-121.8093
yolo,2020-08,216.0,4.0,220.0,2978.0,134.0,1.0,165.0,38.7405,-121.8093
yolo,2020-09,165.0,4.0,169.0,2884.0,99.0,4.0,122.0,38.7405,-121.8093
yolo,2020-10,163.0,0.0,163.0,2980.0,73.0,0.0,159.0,38.7405,-121.8093
yolo,2020-11,345.0,2.0,347.0,2885.0,151.0,0.0,139.0,38.7405,-121.8093
yolo,2020-12,724.0,68.0,792.0,3523.0,331.0,0.0,256.0,38.7405,-121.8093
yolo,2021-01,847.0,4.0,851.0,4522.0,347.0,0.0,264.0,38.7405,-121.8093
yolo,2021-02,315.0,0.0,315.0,3602.0,157.0,0.0,61.0,38.7405,-121.8093
yolo,2021-03,139.0,8.0,147.0,3887.0,70.0,1.0,82.0,38.7405,-121.8093
yolo,2021-04,67.0,3.0,70.0,3762.0,29.0,0.0,135.0,38.7405,-121.8093
yolo,2021-05,93.0,4.0,97.0,3772.0,16.0,0.0,130.0,38.7405,-121.8093
yolo,2021-06,33.0,2.0,35.0,3666.0,13.0,0.0,95.0,38.7405,-121.8093
yolo,2021-07,242.0,1.0,243.0,3847.0,150.0,0.0,67.0,38.7405,-121.8093
yolo,2021-08,431.0,5.0,436.0,3741.0,185.0,0.0,37.0,38.7405,-121.8093
yolo,2021-09,458.0,0.0,458.0,3893.0,234.0,0.0,26.0,38.7405,-121.8093
yolo,2021-10,264.0,1.0,265.0,4014.0,101.0,0.0,114.0,38.7405,-121.8093
yolo,2021-11,235.0,2.0,237.0,3774.0,91.0,1.0,75.0,38.7405,-121.8093
yolo,2021-12,177.0,5.0,182.0,3991.0,37.0,2.0,62.0,38.7405,-121.8093
yolo,2022-01,528.0,4.0,532.0,3983.0,137.0,1.0,39.0,38.7405,-121.8093
yolo,2022-02,352.0,3.0,355.0,3372.0,113.0,1.0,62.0,38.7405,-121.8093
yolo,2022-03,130.0,2.0,132.0,3769.0,44.0,0.0,104.0,38.7405,-121.8093
yolo,2022-04,34.0,1.0,35.0,3855.0,8.0,0.0,82.0,38.7405,-121.8093
yolo,2022-05,64.0,3.0,67.0,3972.0,15.0,0.0,56.0,38.7405,-121.8093
yolo,2022-06,143.0,2.0,145.0,3683.0,29.0,1.0,98.0,38.7405,-121.8093
yolo,2022-07,185.0,5.0,190.0,3845.0,50.0,1.0,87.0,38.7405,-121.8093
yolo,2022-08,202.0,4.0,206.0,3920.0,59.0,4.0,90.0,38.7405,-121.8093
yolo,2022-09,152.0,2.0,154.0,3844.0,59.0,0.0,115.0,38.7405,-121.8093
yolo,2022-10,138.0,0.0,138.0,3953.0,24.0,0.0,105.0,38.7405,-121.8093
yolo,2022-11,147.0,0.0,147.0,3846.0,37.0,0.0,82.0,38.7405,-121.8093
yolo,2022-12,190.0,1.0,191.0,4186.0,33.0,0.0,48.0,38.7405,-121.8093
yolo,2023-01,92.0,1.0,93.0,4133.0,16.0,0.0,46.0,38.7405,-121.8093
yolo,2023-02,106.0,0.0,106.0,3804.0,21.0,0.0,51.0,38.7405,-121.8093
yolo,2023-03,109.0,0.0,109.0,4176.0,19.0,0.0,49.0,38.7405,-121.8093
yolo,2023-04,82.0,1.0,83.0,3999.0,7.0,0.0,76.0,38.7405,-121.8093
yolo,2023-05,72.0,0.0,72.0,2951.0,10.0,0.0,94.0,38.7405,-121.8093
yolo,2023-06,72.0,-11.0,61.0,2197.0,26.0,0.0,80.0,38.7405,-121.8093
yolo,2023-07,51.0,-9.0,42.0,2265.0,7.0,0.0,94.0,38.7405,-121.8093
yolo,2023-08,113.0,-81.0,32.0,2264.0,58.0,0.0,103.0,38.7405,-121.8093
yolo,2023-09,82.0,-33.0,49.0,1169.0,17.0,0.0,55.0,38.7405,-121.8093
yuba,2020-03,7.0,50.0,0.0,0.0,6.0,12.0,18.0,43.5364,-90.4267
yuba,2020-04,24.0,218.0,13.0,4450.0,18.0,55.0,237.0,43.5364,-90.4267
yuba,2020-05,15.0,5.0,20.0,13795.0,0.0,5.0,303.0,43.5364,-90.4267
yuba,2020-06,141.0,4.0,145.0,13350.0,48.0,0.0,358.0,43.5364,-90.4267
yuba,2020-07,567.0,38.0,605.0,13915.0,164.0,9.0,329.0,43.5364,-90.4267
yuba,2020-08,706.0,16.0,722.0,8407.0,168.0,0.0,303.0,43.5364,-90.4267
yuba,2020-09,506.0,14.0,520.0,7950.0,102.0,2.0,330.0,43.5364,-90.4267
yuba,2020-10,238.0,10.0,248.0,8215.0,24.0,1.0,383.0,43.5364,-90.4267
yuba,2020-11,470.0,3.0,473.0,7950.0,116.0,1.0,157.0,43.5364,-90.4267
yuba,2020-12,1720.0,58.0,1778.0,8107.0,369.0,2.0,89.0,43.5364,-90.4267
yuba,2021-01,1713.0,69.0,1782.0,8086.0,453.0,1.0,72.0,43.5364,-90.4267
yuba,2021-02,860.0,29.0,889.0,7303.0,233.0,0.0,57.0,43.5364,-90.4267
yuba,2021-03,326.0,4.0,330.0,8088.0,63.0,0.0,99.0,43.5364,-90.4267
yuba,2021-04,235.0,18.0,253.0,7830.0,35.0,1.0,156.0,43.5364,-90.4267
yuba,2021-05,233.0,6.0,239.0,8087.0,29.0,0.0,227.0,43.5364,-90.4267
yuba,2021-06,341.0,3.0,344.0,7830.0,75.0,0.0,169.0,43.5364,-90.4267
yuba,2021-07,440.0,10.0,450.0,8091.0,97.0,0.0,244.0,43.5364,-90.4267
yuba,2021-08,1470.0,28.0,1498.0,8091.0,458.0,0.0,105.0,43.5364,-90.4267
yuba,2021-09,1475.0,13.0,1488.0,7830.0,463.0,0.0,14.0,43.5364,-90.4267
yuba,2021-10,780.0,22.0,802.0,8105.0,238.0,5.0,109.0,43.5364,-90.4267
yuba,2021-11,685.0,7.0,692.0,7844.0,280.0,1.0,65.0,43.5364,-90.4267
yuba,2021-12,449.0,18.0,467.0,8142.0,216.0,0.0,85.0,43.5364,-90.4267
yuba,2022-01,1503.0,138.0,1641.0,8277.0,218.0,0.0,77.0,43.5364,-90.4267
yuba,2022-02,1134.0,31.0,1165.0,7476.0,288.0,0.0,57.0,43.5364,-90.4267
yuba,2022-03,325.0,4.0,329.0,8295.0,83.0,0.0,97.0,43.5364,-90.4267
yuba,2022-04,62.0,4.0,66.0,8014.0,13.0,0.0,229.0,43.5364,-90.4267
yuba,2022-05,158.0,7.0,165.0,8279.0,17.0,0.0,343.0,43.5364,-90.4267
yuba,2022-06,325.0,4.0,329.0,8004.0,73.0,0.0,256.0,43.5364,-90.4267
yuba,2022-07,345.0,4.0,349.0,8277.0,28.0,0.0,338.0,43.5364,-90.4267
yuba,2022-08,325.0,4.0,329.0,8277.0,40.0,0.0,347.0,43.5364,-90.4267
yuba,2022-09,201.0,0.0,201.0,8010.0,7.0,0.0,312.0,43.5364,-90.4267
yuba,2022-10,107.0,6.0,113.0,8265.0,19.0,1.0,287.0,43.5364,-90.4267
yuba,2022-11,176.0,0.0,176.0,7926.0,20.0,0.0,221.0,43.5364,-90.4267
yuba,2022-12,358.0,19.0,377.0,8091.0,11.0,0.0,214.0,43.5364,-90.4267
yuba,2023-01,322.0,106.0,428.0,8091.0,36.0,3.0,272.0,43.5364,-90.4267
yuba,2023-02,118.0,0.0,118.0,7326.0,9.0,0.0,180.0,43.5364,-90.4267
yuba,2023-03,142.0,0.0,142.0,8061.0,1.0,0.0,195.0,43.5364,-90.4267
yuba,2023-04,93.0,0.0,93.0,7835.0,2.0,0.0,217.0,43.5364,-90.4267
yuba,2023-05,83.0,3.0,86.0,2871.0,17.0,0.0,224.0,43.5364,-90.4267
yuba,2023-06,47.0,-32.0,15.0,0.0,3.0,0.0,314.0,43.5364,-90.4267
yuba,2023-07,49.0,-49.0,0.0,0.0,2.0,0.0,416.0,43.5364,-90.4267
yuba,2023-08,119.0,-119.0,0.0,0.0,12.0,0.0,394.0,43.5364,-90.4267
yuba,2023-09,107.0,-107.0,0.0,0.0,2.0,0.0,263.0,43.5364,-90.4267
